COMBUSTIBLE;ESTADO;FECHA_REGISTRO;ANIO_REGISTRO;CLASE;DEPARTAMENTO;CANTIDAD 
ELECTRICO;ACTIVO;11/03/2020;2020;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;13/12/2019;2019;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/09/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/02/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;16/03/2022;2022;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;30/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;5/11/2015;2015;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;7/01/2021;2021;AUTOMOVIL;Bolivar;1
ELECTRICO;ACTIVO;30/09/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/06/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/03/2019;2019;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;2/12/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;27/12/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;5/02/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;30/01/2021;2021;TRICIMOTO;Valle del Cauca;1
ELECTRICO;ACTIVO;3/03/2020;2020;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;26/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;7/10/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/08/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;18/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/08/2015;2015;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;22/07/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;14/02/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;6/08/2010;2010;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/07/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;12/10/2021;2021;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;27/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;4/07/2014;2014;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;1/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2011;2011;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;30/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;16/09/2020;2020;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;1/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;1/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;19/09/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;31/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;13/09/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;18/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;6/12/2012;2012;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;6/09/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;1/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;31/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/07/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/03/2019;2019;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;23/12/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;26/01/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;5/04/2018;2018;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;28/12/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/12/2020;2020;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/08/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/01/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;6/09/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;15/10/2021;2021;CUADRICICLO;Santander;1
ELECTRICO;ACTIVO;30/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/08/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/11/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;25/10/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;9/02/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/02/2019;2019;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;23/11/2021;2021;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;22/06/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;18/05/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;29/11/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;5/11/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;31/08/2018;2018;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;19/06/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;15/12/2020;2020;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;13/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;14/12/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;3/03/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;19/07/2021;2021;AUTOMOVIL;Meta;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;17/12/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;30/12/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/11/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;9/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/02/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/11/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;17/10/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/09/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;26/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;29/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;26/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;16/03/2022;2022;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;18/01/2018;2018;MOTOTRICICLO;Valle del Cauca;1
ELECTRICO;ACTIVO;26/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;13/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/12/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;9/10/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;25/01/2022;2022;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;2/12/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/02/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;5/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/12/2020;2020;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;25/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;29/08/2014;2014;MOTOCICLETA;Meta;1
ELECTRICO;ACTIVO;20/01/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;24/07/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;15/07/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/12/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/03/2011;2011;MICROBUS;Santander;1
ELECTRICO;ACTIVO;18/06/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/10/2010;2010;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;15/01/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/11/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/10/2010;2010;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;15/07/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/05/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/02/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;25/11/2011;2011;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;14/05/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;22/08/2011;2011;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;18/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;26/07/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;14/01/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/03/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;26/01/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;30/03/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;28/07/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;28/02/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;12/06/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/10/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;1/11/2011;2011;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;23/12/2011;2011;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/01/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;25/04/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;26/04/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;1/06/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/10/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;7/06/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;2/12/2011;2011;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;17/05/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/03/2011;2011;MOTOCICLETA;Meta;1
ELECTRICO;ACTIVO;27/09/2012;2012;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/09/2012;2012;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;21/12/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;17/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;8/02/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2013;2013;MOTOCICLETA;Choco;1
ELECTRICO;ACTIVO;23/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/12/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/02/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;9/07/2013;2013;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/06/2013;2013;MOTOTRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;9/08/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/12/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/01/2018;2018;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/02/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;23/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;19/09/2013;2013;CUATRIMOTO;Antioquia;1
ELECTRICO;ACTIVO;24/02/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/08/2013;2013;MOTOCICLETA;Norte de Santander;1
ELECTRICO;ACTIVO;10/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/08/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/02/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/12/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;2/04/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/08/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;4/11/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;5/12/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;4/03/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;14/01/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;11/06/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;1/10/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;25/02/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;14/07/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;19/07/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/02/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;16/01/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/07/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;2/05/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;20/03/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;15/05/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;19/07/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/11/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;11/12/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;25/09/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;17/07/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;11/06/2014;2014;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;24/10/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;31/01/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;22/04/2015;2015;MOTOCICLETA;Cundinamarca;1
ELECTRICO;ACTIVO;16/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/09/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;31/01/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;20/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/01/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;16/04/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/03/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/11/2014;2014;MOTOCICLETA;Norte de Santander;1
ELECTRICO;ACTIVO;30/01/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;29/09/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;22/12/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/02/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;3/10/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;19/10/2015;2015;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;5/08/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/12/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;5/01/2017;2017;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;11/09/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/06/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;30/11/2015;2015;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;9/12/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/09/2015;2015;MOTOCICLETA;Caqueta;1
ELECTRICO;ACTIVO;23/10/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;8/07/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;16/06/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;6/05/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/07/2015;2015;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;1/12/2017;2017;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;25/02/2016;2016;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;31/10/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/06/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/06/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/02/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;2/06/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;26/09/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;26/11/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;8/01/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;7/09/2015;2015;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;10/09/2015;2015;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;24/05/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/10/2016;2016;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;21/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/12/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;16/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/04/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/10/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;4/02/2016;2016;CAMIONETA;Valle del Cauca;1
ELECTRICO;ACTIVO;25/07/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;5/10/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;17/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/09/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/10/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/10/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/08/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;28/07/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/09/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;9/08/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;28/07/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;30/10/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;26/04/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;26/12/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;6/10/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;3/12/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;19/12/2016;2016;MOTOCICLETA;Tolima;1
ELECTRICO;ACTIVO;26/01/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;17/03/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/10/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;15/09/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;3/05/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/08/2017;2017;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;15/02/2017;2017;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;16/05/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;27/06/2016;2016;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;17/06/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;20/09/2016;2016;MOTOCICLETA;Antioquia;1
